a,b,h,P
97.55680588925821,93.34228648513839,32.74011542364184,3125.0291593031056
55.084012388951514,46.8786581002365,11.229541989006137,572.4970447847669
1.956444207726264,78.52719854455108,34.35525789309003,1382.518151464907
73.9310847030221,97.95555105289286,24.920513270222003,2141.751593664547
68.31830206857569,62.0370744769821,41.75660575819303,2721.59903343683
17.726202931617152,37.73079748447628,13.607585110707873,377.3179265732766
72.91933855325206,20.99336344265619,81.62204151371073,3832.6732304873835
5.673625959777482,31.93866063760629,78.66473996575772,1479.3803723503743
6.2103115415964965,27.64527512975438,74.85977738309245,1267.2108406956593
78.88211424061929,48.69812932086434,97.45939091260138,6216.946414991764
79.46046253133017,57.95613859360088,62.95717194691167,4325.68029269123
54.106032987883744,72.51475807682154,41.90834970064129,2653.2341956557525
14.47829501360009,88.36434625975872,48.7794683917427,2508.3046846585694
86.92525747182982,29.03089156193323,60.79008942207792,3524.492334401125
44.02329012600761,81.85529621480622,85.66007182500566,5391.384373592145
51.6824282157535,64.79433895285439,6.897237419971503,401.6839585363153
24.232799873110437,25.882301634795823,10.531745765152593,263.89975403804203
91.74117889124017,45.33294547768175,42.136869173378884,2887.937222794364
4.768298523824328,71.07739484753766,76.15795078837077,2888.126291643023
90.07089971571571,98.37346667044406,7.976597637573136,751.5724438649042
33.6782618874999,22.26986170970936,72.10871953035904,2017.1737763605124
41.94539354755366,93.66842865402288,51.922868002472335,3520.7292947416054
3.2279811652997665,13.225980713657506,66.52226376815229,547.2773960715591
4.804554700391648,77.06153897935076,6.017436580847544,246.31201341978695
6.803607234056642,20.878943852113224,37.58565425018768,520.233396943969
13.445491304130243,70.99099183372812,15.954588024021092,673.5746513308669
38.830207500165145,98.68955108186896,65.62388172471026,4512.290185999058
85.33405476613166,2.7988904079929284,52.64133960304118,2319.718148563651
50.75825481563239,36.69222087652636,63.510123993167866,2776.9952772352576
86.44687310312571,18.610344413769695,81.20505672162696,4265.5886537378965
49.37942072790085,77.79261413150081,90.31339603509063,5742.669174422747
14.643039775253357,3.680970586710103,4.877368851762981,44.68647868941134
10.251005577103285,23.36931406283476,67.01862994916445,1126.593880360817
91.97096239118832,59.68312403003307,77.00881992507666,5839.351116056926
86.88372415895968,94.7107090031043,28.166157943152697,2557.4087430199897
98.86868159612193,23.712505898225146,85.45228210536287,5237.421107288663
92.12731382391118,91.12929961037807,33.46726707196247,3066.5490122543715
75.70864622456837,58.366592798670254,44.820489658932225,3004.6589320799667
14.805433790949422,28.0226179915785,73.23753738136725,1568.3105216970105
86.98320287017836,94.5179422783014,70.1417351863867,6365.402629515301
74.05030322527185,54.84208388675251,32.35514778077963,2085.166116413502
31.13308088175313,71.9316341883655,62.38723136588807,3214.9611123694112
82.0660547880466,21.93399428165465,94.3720404331092,4907.348417925594
30.997273069226253,22.909155801830764,23.03665137697344,620.9118044400782
74.31716612980986,62.99249934467642,41.82763611555749,2871.6693613078696
72.99063165997777,63.28557287742902,80.49162626162168,5484.546661988629
54.47426750815527,95.5833821758427,20.82020742750882,1562.1156962526454
92.38131174832336,48.63532026567892,69.62580014502558,4909.19791886577
42.82324806569383,5.016099257490907,36.08854579885562,863.2262384300567
96.4991188602064,57.390158488701935,49.50833162049323,3809.4006879139056
46.91842802435825,32.54214145022004,72.51798632455515,2881.1602452494167
87.2428040188343,61.12510802183766,5.315833443201072,394.34955436185953
81.47404171666636,10.50558846210454,46.16321094234469,2123.0375351707276
54.76576925706919,12.677900387240925,54.59820778491,1841.1517445084355
28.30740397545722,60.496493151392905,10.49960510280519,466.2029257110314
31.6875230010685,30.737416629198847,67.55568024584522,2108.5796305142662
25.078914369047965,37.02995551073301,76.23799293540876,2367.527791560482
84.10665657395961,21.157244022784155,5.042506299512979,265.39694093519427
54.644256101255756,41.49256763295519,15.085458224838092,725.1340191555313
54.73487811796815,5.7644267935591245,43.00063495755763,1300.7542628432789
18.744055050569813,10.024471877138907,19.263141941911684,277.08610883408073
84.21796811855336,37.73905453289166,60.55500839665197,3692.5542653444636
93.79141774968878,58.02080706290565,74.39027737794864,5646.676756586197
15.945207465577425,96.70284197187708,5.060710535516122,285.0395852967335
64.81848400127896,64.68601785014826,98.38347823431292,6370.551669572714
81.66199980161778,60.27530942044274,8.000149687031325,567.7598599754679
90.13812190809413,6.415148185571127,13.920635475883415,672.0414384892149
55.03792270615237,67.65661270494226,76.95833120137337,4721.183346382827
39.16799405878944,96.72561544392494,98.45499961976401,6689.702635959052
57.549223472674456,93.2606666765027,75.0578421636368,5659.732465766171
78.1050693807377,74.93407182143766,87.02553210968948,6659.156348364607
98.80841393313223,88.56705458326394,38.77045430823796,3632.3160202998088
3.5486349310130265,1.9558448454715034,59.5036445580669,163.7683040485015
83.86751182138607,36.7625860207136,51.459770691675025,3103.798586734386
2.0484320488412777,93.53488349197376,22.4597906069325,1073.3906262815315
71.4485487641821,76.09955661241918,34.412047418265075,2538.716199347388
75.63974468589451,34.07994736164042,48.78645679697341,2676.417507927145
58.01519014485092,45.08590694251952,71.58189952795665,3690.086186465128
30.04910407897509,58.929169935977164,64.30598951189667,2860.917977796094
17.962965458981955,8.428275716633976,95.4452762221576,1259.459651926121
76.96992770985321,65.49658242023624,19.31831854234551,1376.1067121546805
2.436348663313538,4.071801237635171,10.410113790557233,33.87529051743992
70.64092975866104,1.7908869019670703,75.30741593541133,2727.326472109689
89.51529066665901,5.855691505515992,76.89139470865847,3666.603916976569
31.7129417573027,94.22272046092172,27.659799186379857,1741.6775636799262
12.709698978949874,73.02874734886971,62.47336728833457,2678.184724084517
62.94467785122931,25.86996250352682,76.45708298863515,3395.2541641046873
82.98654319428334,55.52012677991393,69.85762766964537,4837.8736904099615
16.920276896393418,76.46355922445176,50.263443708563116,2346.896595074892
6.684223629904892,37.23422792327859,14.13834885921598,310.467194707742
6.919240753878029,25.674278673251152,30.742069037749616,500.9961122060193
4.171408906181526,1.554321824879736,55.269653415693796,158.2295765286715
92.98389195976337,71.01339088738864,84.91688413691469,6963.069133150217
58.668848895194834,87.00235648114766,40.19233740193268,2927.433118116094
62.102002143372445,11.356797455467216,4.188327491948314,153.83475494267097
45.858394734727206,72.79246658310794,41.36918854257816,2454.244926298408
11.22064533578343,59.73339876226092,45.344250607494885,1608.6789785984831
73.10637600699155,54.91102920444733,60.23035999741973,3855.2672009102603
75.40706695678587,49.91922800129447,69.27229822799868,4340.820240073134
63.069548475806,48.02792621682784,25.691092730030235,1427.1077622003215
66.98276088666374,8.508282104544406,14.630463863245666,552.2344882407979
95.17966069842268,74.88939009857455,55.83258424673901,4747.697303193142
89.64183901449506,65.50087708568378,26.730344963849433,2073.5091599931693
32.62906636686024,38.38394157196552,29.657688130487784,1053.0408213287737
79.71255499098953,66.17188662839152,33.05199425453118,2410.885863114636
12.955758459898618,46.175872671018574,72.01273455639188,2129.115228258609
97.00670945740772,29.676653931552877,99.2194737526644,6284.728324335111
63.10477208772144,47.4768157582846,8.710965285047891,481.6361864460162
91.14004004174289,59.81171012513991,97.59299322869438,7365.916565948079
66.08151255018257,38.3991251748603,72.37227312536876,3780.750624874755
79.23475498409212,88.54537990061773,42.86311584198616,3595.789678773691
31.168269415436086,33.47624308101359,6.062758948669767,195.96204831012244
99.73238182454324,35.92753126449044,40.561168527333685,2751.262298603868
41.71477861294147,4.685738335815998,98.32970433636606,2281.2745563129324
31.048239360556437,19.445813679515524,49.52908753446317,1250.4621864957753
66.93747790991588,21.70682384048692,90.37295036238996,4005.523540998935
56.2384718647374,48.52471491748702,31.29831531747979,1639.4556267870453
91.00231252879146,77.45180934775176,59.380145293677565,5001.415116174003
38.29382737100707,12.190882659475662,38.73620934410373,977.7931482085762
86.78731437744149,2.922566854059042,13.693212259206206,614.2082227255579
50.230644646612916,8.687549802133333,46.40330141804356,1366.9993680060365
8.592699278972844,17.840160508269022,4.139645380864565,54.71133296064824
8.941501732962323,96.43265207457162,82.69757158806695,4357.093314015258
61.47566696698261,5.737872967753347,70.29713697188296,2362.4597115786296
84.11370325512749,12.255838057430566,55.80695286716291,2689.0452249300183
10.120316158921725,84.13718383430582,34.549366360698144,1628.2684497547605
56.41388846988031,92.42780986600175,31.05014867940244,2310.7784315119525
75.50752320162378,96.07806326462774,94.06551447329225,8070.143233574761
93.95322483038805,10.134437208981097,26.751492134919005,1392.2501361941456
11.091826635840235,33.41435118164439,47.634947025942566,1060.0247113315302
69.85980992960955,1.201737118461324,64.14328316500045,2279.0604672237064
53.40575402782296,62.55372768257728,3.0268339957896018,175.495050687591
82.70881984589442,67.52918791010012,32.64548206451485,2452.2960938033816
93.74244578447556,39.882311972857444,52.71299621523481,3521.8806749619816
71.884002300552,76.39708518851826,49.063238413423086,3637.575173838951
63.57516952683291,54.80453076499712,66.58973920534025,3941.4366848196514
3.921124333998222,86.7894962571852,90.41640863534096,4100.864269468907
66.00421884969931,41.48833681382136,34.7415292868472,1867.227885351128
60.67158203036384,1.071478601705067,65.1625933768888,2011.668976906048
28.58073987196471,36.879313241451506,19.507667538501394,638.4864765945833
3.35365931807182,11.910428011891526,24.308364538586858,185.52249958278696
30.873400695989233,66.78568120208594,85.37912775753597,4169.023615029714
93.79903569707884,76.051731284053,57.20413336305144,4858.08296310262
48.32236891063174,23.464728148567715,5.084648617397292,182.50608190451186
88.38527244190371,89.40659012081463,41.620222421658475,3699.868432310636
26.20559067921799,16.033112345648505,7.352624058537941,155.28265203103635
2.640802016196446,60.41963246977194,62.34681683077026,1965.8086790827294
85.36694100697004,32.191490570327616,34.98056611435713,2056.130244044895
14.65580301073048,90.37145851602358,50.72008612529116,2663.495875070222
42.47288896246576,76.08585303604808,83.26648479321304,4935.984843860861
14.901497194457477,94.20504269867968,53.40853051211079,2913.6099824767243
88.53243387121236,54.751182628194634,2.983729692111382,213.75979047119048
58.053071007908194,15.144633167047829,88.3857591458638,3234.8173256189257
73.14604440057545,60.02451867393388,60.41859813907626,4022.989367176644
33.53303561165484,65.87290538982475,29.337080027408376,1458.140023180121
36.72049697668614,60.48304661977746,57.255747362222394,2782.7307674359454
39.16175771877825,93.06582317568018,18.581732902786655,1228.508795281221
35.31130504974995,28.09209602263431,46.84462289284335,1485.05420667977
89.06276601181727,59.90147428360196,59.86801529799295,4459.096708430028
68.21674398572152,97.03491783442982,27.01182998294874,2231.874896742835
89.13133865181243,39.975494828536576,30.381467849745633,1961.227555282843
37.15615402956422,5.044917054180473,89.77348264657128,1894.2685613016376
14.150451248585284,97.11016674995759,47.04323136221869,2617.029497004443
59.97988182401338,48.10579782101794,63.855112171059034,3450.9115989093134
81.13387542093326,98.10683315257971,48.70316843467374,4364.795210003036
16.565090594200612,63.05162038126538,77.93648201651696,3102.523181576817
92.02733165628743,91.55421861124836,78.08175181701554,7167.184523086346
90.09860796876603,73.76106986191627,93.45120325042149,7656.442028751838
93.50511814621736,15.228658217344588,83.9500941898255,4564.105383668224
44.591441823478654,23.427901099545977,54.815453031432405,1864.2555486129752
84.81648109192477,80.23998193010868,57.13456357816311,4715.214490259549
47.70482517132496,65.40541108719505,22.63351957676852,1280.0413733450628
25.648856763216557,8.206031070061329,97.1336976463309,1644.2252193240304
11.32656217018986,61.13568994224705,13.041122957380594,472.49456978350076
31.612307160503576,2.2524730496771497,24.831037280049856,420.4488099398461
63.91008202631813,50.39474588935954,62.73747363575923,3585.5980638999117
63.873728233897424,74.17045456127508,50.89894075802651,3513.151341040834
32.50774543813324,72.5433131407809,48.08639870335522,2525.7635435175953
88.37935087711485,84.17531660143506,95.36617088349331,8227.938952751878
3.8975871657073498,99.61782520048415,82.32058316229202,4260.72455613501
39.326191441417755,91.94440971352277,12.692246193413595,833.059393907954
28.757604373613475,4.327392827648552,49.744080823164275,822.8913874068711
70.26003536730977,45.59944329326813,7.8489469875006534,454.6874530031696
48.444617713055806,73.54650384563045,13.137519871762152,801.3303918278965
63.18004389726633,99.86304835009909,75.47918277326072,6153.179679828251
68.49488259147083,14.981030645041685,54.60818646042195,2279.2341174867397
55.985858506681225,66.72587562641115,12.81286581833912,786.1444918915086
6.442349082901259,1.8028574136916973,62.70261457086231,258.4980025065191
4.351402882910037,21.603922606540763,33.106774383217584,429.6485525111121
75.75594153741017,78.57073116652323,83.56126537239668,6447.866025926193
8.647095587688824,70.88641042406655,55.143669700561034,2192.884692819912
51.09817443526487,22.96101205042484,16.42073880625061,608.0532787424579
86.23180258628733,57.7364683391037,16.55736610428974,1191.8676845566358
19.01470273017199,89.86103791321078,84.51804846207166,4600.982562020685
69.88432953165862,92.5394521607493,57.9583627187813,4706.908226742365
89.34584719019139,43.74645822668534,75.59086295869554,5030.281109811991
40.95312653038735,88.36496135253986,3.3874970265651996,219.03231909225656
7.676440818123297,61.21210308209809,76.02431918151754,2618.6023247102066
75.21057692749629,52.14404001496319,96.04071261182902,6115.614082780161
36.669194498562426,59.57801207436526,62.63674931370016,3014.306075126193
19.87286782256936,29.80548944185429,5.520952276123495,137.13591980654797
65.15831219092661,11.143266299708856,23.773248561241203,906.9681955364662
64.6149594921234,38.45512179112748,71.43157419248215,3681.2290791048504
13.434408209590615,88.86969559598118,78.96899823188994,4039.426296268642
81.8797040840878,60.10042576197542,26.22193695681922,1861.4970069722385
47.83616254383415,51.72004396971745,99.94594947519742,4975.119793072874
57.88522918984958,93.70817629122031,79.38292803997311,6016.964199319119
7.693000042911052,78.67557777001942,15.024573775208012,648.8255346050838
20.51355621542791,84.24452254271796,40.034516230242396,2096.969502146001
88.54947468140368,27.939072321418365,36.891234540151544,2148.7031543612875
19.618082392589088,52.54092961047038,9.428554304495094,340.1775816147798
95.11445426794447,71.00403206232555,29.20979285094846,2426.14328721015
58.60718803694792,82.87781592715552,89.38613620257394,6323.398917478532
19.083427965299478,53.158845131901224,12.653916480008363,457.07384504896635
27.404375702644117,59.43710564255639,63.022409598587316,2736.479703742653
48.95180368152608,11.98306463421686,27.009420608297376,822.9077440255571
99.4898565373667,31.278372714456566,8.968766716323756,586.4148710331735
29.664879809055336,82.4764276248179,52.13170538468159,2923.0588002978416
86.10871422558148,64.45946744437643,7.225412847888748,543.9586371606805
8.592774551687882,71.9991516345678,66.37652662754628,2674.7060672336224
40.5789260550019,4.643467769222383,85.36766792752636,1930.2651494370987
74.56525227501976,13.517874098213625,51.302669060873896,2259.449741086563
11.002851869523866,81.63372814520555,47.265809840335294,2189.271487617603
67.69930636771213,68.66228657064488,55.75918056932628,3801.705341685408
57.125332538974426,64.62265891188251,9.417893738753762,573.304823195436
27.55732564214361,27.972847858178568,71.2985684903964,1979.6109392981582
42.8067669926328,22.86123610311843,21.23655351422191,697.2810309575055
65.89148438532308,23.68359709970386,27.14650421603443,1215.8251635924557
85.99085792343188,14.271398611918755,56.30917445213933,2822.8424471071025
51.84536556002212,55.61145128909826,43.783245853726754,2352.4041153819626
38.504244510661586,50.680222989468604,14.187934217349536,632.6716790505973
37.85425913666684,60.25863301875353,58.74751606603761,2881.944354092987
19.726977102233818,65.52899766809452,79.06597521754105,3370.4233941690427
94.12106438742687,13.273342055863154,9.063901332155353,486.706151813685
88.10810196581588,66.88709959188463,82.63816511799087,6404.259529410765
88.52605158623791,10.913192442997001,94.3691513446098,4691.9985346942285
2.931919316568326,90.45136479095896,14.516405729835014,677.7948202446601
43.91589540807289,63.576168706030536,66.10810471410937,3553.048315195454
25.020949819466836,68.85724379457557,34.92542725490296,1639.3680109444665
48.78471773190807,51.98840112935102,10.784945105733001,543.4162775260932
45.0901391965943,18.140701298179195,28.16822012395255,890.5501168396563
96.18283264015916,23.462104801963505,78.52984524098697,4697.849210598731
10.588184961694424,95.75050512972562,67.02586858704244,3563.721533892876
90.12643822375935,52.91667740860047,18.817778848894577,1345.876857913301
70.47945139335665,85.05744516620689,67.30356346600698,5234.093694451174
19.42586594985704,86.10198817786465,77.49111754132733,4088.735674047663
93.18365551515598,30.134705645028845,60.871908889902656,3753.3120224974405
69.22684226281172,28.855987356225953,66.73822330831473,3272.936892913361
27.95064395177262,19.29525986388296,78.45137849768389,1853.2531413535817
3.591949012247653,83.92656315664598,71.20675024098249,3115.9544187363977
82.20026620747939,65.79494002072289,52.47397210574519,3882.9481617013466
48.304588968790206,15.493001812669064,11.944657027229212,381.02017052402556
78.20971778269026,38.33349081361051,88.96189032742716,5183.952070775287
54.561983841975234,68.0889797333848,68.66642620009297,4211.001669358876
52.224160070502,27.747064082602506,93.15091677955344,3724.6964229224263
12.961839568946957,27.253436311574447,82.52656049998305,1659.4141989886793
7.02307000035033,49.875089821684526,1.0189507664204314,28.988211779287305
80.47131204422698,47.044088360063064,71.26544378656709,4543.7207997167625
69.88681781846459,41.48452729743497,8.7498123797875,487.2391871243421
20.278878297661677,28.329801548368735,44.64179557193148,1084.9893743539778
8.692448136922678,51.25622073760247,13.490614344862905,404.37218613705267
17.435817256213454,78.83030066664293,23.64867916637489,1138.283268675021
98.79505546261738,68.03987578273933,77.27282297549698,6445.903054125829
49.82056710975597,27.051536993602227,90.33003962267532,3471.930104767384
49.02270200825993,7.097209852255816,77.3639914526884,2170.830190751283
32.96302673296901,41.3048531926654,99.00369413004677,3676.397233922275
52.893206610134946,29.831731296836182,95.64643222961503,3956.1725836091123
12.927373180650719,48.51193975306836,96.96455621575393,2978.7178564094506
77.78305241983682,5.586106053696014,42.350346427846524,1765.3563713760761
89.36021579088835,71.53309427422441,54.786341039812065,4407.377878125747
97.92594314249469,59.250064152237876,51.54359509196488,4050.7082390857067
75.87589034715802,41.72473897109333,25.429228160374493,1495.2466173687196
76.65241181354209,38.57050987228122,36.67739794658958,2113.0384756198337
6.09451018824474,22.950659437652064,16.013818290789402,232.5620343071335
51.448429064808764,81.6504898890411,1.414285996996128,94.1199686458762
87.19377965716873,53.325725383927725,93.25878317503145,6552.339026245178
6.558765122268866,4.472430856004479,28.780482861606615,158.74157339785992
65.35070848061328,74.81614228935518,73.73497087083231,5167.599329289962
87.39789148341261,47.94491364540443,85.96008970555373,5817.039834937194
68.64366401120783,37.956058880048616,27.973182650515767,1490.9667594657417
97.59700224241594,57.418517546702745,35.43966511062824,2746.8490541381657
15.52864836030723,52.94284656100384,4.048618699949159,138.60748737594693
73.70237779339672,98.66263804395483,52.10846639452812,4490.838317676471
74.64473429301822,18.451950469706233,76.95550545406991,3582.151216006834
69.24770738916068,21.668484329107883,29.200818049489357,1327.4135860588258
44.75292757093101,30.210141869646804,58.55495050656738,2194.7294104567036
99.47430528614788,98.87584227729293,49.38904303020502,4898.161986529148
91.75419300781908,94.94352746324358,4.413852725390143,412.0281211626635
14.958738673852196,84.94930450625262,99.93424235956975,4992.117300415477
6.7748882564141155,72.44579546630868,81.59613731730575,3232.0508937050686
31.540697324678007,89.2185298547087,73.79968979772278,4455.996753025736
3.4656266590073983,36.69318532707299,48.4528986432272,972.9054233969853
60.60605713134117,23.324405466464,86.04520982415433,3610.907132433241
4.233557598338763,14.748822201487116,38.85195872564491,368.7513182486754
95.75228715014674,30.615290704673967,9.584850252337404,605.6071552445223
48.06687031961603,64.93174263910097,88.0925428470325,4977.16757686051
25.264790690380735,12.382836730031187,90.07507733649099,1695.5564757145014
24.860529079518145,98.31101186034935,4.261563110355269,262.4516475574765
39.10925595712548,45.30853315982832,70.70096647469614,2984.20963911286
8.000124514591434,73.67534289365769,18.013485291547198,735.629915419369
2.4742407456239306,22.44373209403423,48.61999788174325,605.7558933407579
93.45864787868447,53.23103487206377,56.61266124980135,4152.246659204469
79.92319192248748,58.064823965283864,64.58196947604647,4455.768915062132
83.7952581459868,56.303959810083875,73.98280432387558,5182.466513985986
48.31582035245582,96.51915408809677,10.283089441058863,744.6754981828384
19.179933753534243,45.29444808146005,15.670950307032925,505.1874169064309
4.722887692730751,89.05829288878661,37.547650967429426,1760.631517894142
1.1985939073697978,2.198972235980918,40.271023763216284,68.41173344798788
87.32593382536915,42.26390973193771,99.79560107813225,6466.248165711281
80.3077778679809,5.343807203563969,67.28638331231846,2881.592692215811
36.79937952808209,72.19491003140797,6.165633175952635,336.00940384868994
27.872685735000815,67.36453539944014,21.61561930314329,1029.3057577656741
89.29161307684257,61.160424933519515,78.09940535457235,5875.107351496398
32.31108171967142,89.8578181045789,60.694442604015265,3707.4866391893256
72.61167670929024,49.872050986943385,65.36012963011598,4002.7761599028277
30.06535281096592,97.56687459361036,37.23529479071516,2376.2118061024958
77.17344232031182,73.39780615307191,20.77469524523117,1564.035899864263
5.398728995938342,68.66152920731842,18.1462782334615,671.9590256991485
89.70490704084793,37.23581635226906,25.647802346043036,1627.875291625193
84.5581851245888,57.8257636207135,11.62199073935082,827.3924668750526
89.74573211861116,98.20846053805396,41.53204747425456,3903.0612262009013
56.88237748743759,20.929764360493635,8.577901717793438,333.73245261127795
70.3837891901622,61.54799240025858,51.85906345339783,3420.929316508727
41.77300541690537,2.5984708615199423,30.964305167824904,686.9659661160325
61.43469777278869,73.88699904140425,6.482053876209719,438.58126468485784
86.58070512225787,28.693680602028948,8.38589249604837,483.3393031159411
34.19810693309057,58.117610423554005,80.29989694737708,3706.471295180874
63.6199430970592,30.019690867407917,35.69611180664562,1671.2854217644945
8.130359506762574,14.18076954772188,19.201075525629534,214.19883701861173
9.766363340274538,72.6426218790321,63.4171695261747,2613.0722930663974
62.39050352518428,44.51539171773175,33.84639527526568,1809.1895938239404
71.61504837900097,98.07321573637927,60.47698401786698,5131.117218462721
69.45573200411435,6.723712817213254,12.061760986139689,459.4291277458352
14.829242844001456,35.35302366642094,65.91537269480506,1653.8913998522632
45.663922527468834,19.2927209690791,90.23757349644171,2930.7649458009537
20.693586854724828,95.92320065851595,19.17431790977878,1118.0236786979995
20.051183388172518,94.95027642595318,37.91108956527603,2179.9153215754054
50.25714564302318,83.18786918600024,85.31048516993981,5692.1294792869
23.4473465193647,43.79841786515244,2.683085643263283,90.21307249518166
2.757470048453939,1.7259676470376348,88.25706368178918,197.84752310216697
7.11264244056774,75.78760870696428,54.63698628389741,2264.7099424396783
25.01675097364914,79.84152772435404,43.93515105012134,2303.482156726245
81.60414192562642,89.63112543855196,88.46069736946974,7573.795582641411
64.59373555002634,99.53917115311883,57.939461801032735,4754.886139109675
34.24448659696624,60.23286968460511,91.50633454853633,4322.6382855813645
93.79380265965959,72.4664652362787,83.23804363618352,6919.589717042836
4.45559765142103,85.02820772756559,20.259218696905336,906.435991502102
41.975313767626666,43.64059492155486,49.30400912354533,2110.603771566015
3.7954554647188417,63.979367265927856,21.996340655566257,745.3990443269599
45.025883360771,60.83226690505311,5.408872602727698,286.2866243741239
40.76671903289598,88.22722272754466,58.6636191013112,3783.6257329056048
22.623408959520845,31.319044699317843,9.282307346179152,250.35521693418343
74.3216389699895,24.93882208097145,54.47235446794243,2703.475509509669
43.21263505028527,5.450378580377986,3.050654321071434,74.22701640437049
14.702494571369215,64.44938831470067,12.117617262995338,479.56611122941285
36.777691413500115,57.4303187333994,96.4614744324521,4543.721781058668
23.757315705033363,50.29154750831281,22.16733855295898,820.7331101559975
25.945742865016285,21.436830563213164,70.23553528902008,1663.9702040514971
20.72093869230453,45.66421348184944,53.14070615553482,1763.87693238859
33.16253453174507,97.88549038910352,89.87063522712818,5888.6846224485935
71.07444084841532,2.68397911417388,86.16516789236945,3177.7033197761966
67.27096622483818,94.94574659549956,67.20438085102009,5450.836874389265
68.28769763542766,6.266090076492304,16.329745387423685,608.7221855018448
62.10634229496562,97.54786325411438,17.727919714457556,1415.168469024797
